,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
2113,0.07201427,0.03158302,0.051338956,0.10783709,0.050578386,0.07369791,0.07339207,0.043110147,0.09021005,0.13168304,0.056013275,0.0567934,0.05516682,0.047501773,0.059079796
2114,0.06384305,0.05488116,0.08493337,0.11466539,0.039149906,0.05605162,0.08536554,0.045562197,0.0707289,0.10512732,0.045032967,0.058652364,0.053114876,0.07546153,0.04742985
2115,0.08611195,0.062462945,0.042108983,0.16289426,0.027444933,0.04433912,0.11463117,0.051967725,0.062096294,0.092329495,0.05489327,0.052486725,0.044118967,0.057122633,0.044991534
2116,0.026727159,0.55936444,0.021436308,0.028987367,0.021116504,0.018277844,0.026381288,0.031052696,0.017425716,0.027636623,0.016141273,0.062192336,0.025315875,0.09208756,0.025856992
2117,0.027367054,0.3255011,0.04400509,0.02899836,0.02186917,0.022656215,0.026860075,0.04051802,0.019312358,0.03344583,0.017521236,0.16218516,0.025899377,0.1799485,0.023912478
2118,0.05427849,0.08373734,0.059909392,0.06741408,0.044306405,0.06749495,0.06361862,0.044674177,0.08392003,0.09494483,0.056121252,0.09027112,0.06370005,0.06886289,0.056746338
2119,0.07032745,0.18161793,0.05348728,0.07280698,0.030300047,0.03414777,0.12794583,0.06380384,0.03865926,0.05878673,0.041377455,0.05603315,0.0413422,0.08590153,0.043462615
2120,0.040630974,0.07170389,0.047929563,0.037408393,0.045539103,0.05552819,0.03700976,0.05205585,0.049099434,0.0614738,0.04306855,0.2739542,0.04613876,0.08857223,0.049887303
2121,0.0636519,0.032073267,0.061216336,0.04992937,0.13788562,0.09057356,0.04844562,0.05791382,0.06573154,0.046111237,0.104774304,0.0522342,0.06894866,0.04410457,0.07640607
2122,0.05038909,0.05367828,0.14962247,0.051324703,0.05499598,0.06249834,0.039093774,0.04852955,0.068732545,0.06540386,0.045606602,0.08474017,0.07527297,0.090714864,0.0593968
2123,0.07154951,0.046823747,0.036835898,0.21447858,0.024746027,0.045459114,0.11903791,0.041187387,0.05571278,0.12877998,0.03829859,0.04800341,0.038292814,0.05640837,0.034385823
2124,0.10291572,0.056871813,0.039526816,0.16090506,0.032261107,0.045112353,0.12480842,0.06645946,0.0501415,0.096730165,0.04631676,0.04193502,0.04287525,0.0550094,0.038131163
2125,0.05377508,0.2633832,0.03621903,0.0633583,0.038070925,0.030620405,0.09906109,0.057162166,0.041069638,0.07273216,0.035934072,0.059860934,0.038351744,0.06480249,0.04559876
2126,0.050342917,0.041142497,0.10112133,0.052721966,0.10329905,0.094681054,0.039723583,0.054622326,0.058855962,0.05469922,0.091659814,0.062890165,0.06691914,0.061718103,0.065602876
2127,0.059975483,0.03787029,0.059958052,0.05802929,0.056817986,0.09188467,0.05687465,0.043256734,0.13682652,0.08538389,0.075400874,0.056739274,0.06833422,0.05101816,0.06162987
2128,0.02402478,0.66133523,0.0169279,0.027772048,0.016785719,0.014469147,0.02972819,0.027957067,0.01619919,0.022055661,0.015452103,0.037794672,0.017664598,0.050360262,0.02147338
2129,0.0618256,0.07728388,0.06587724,0.076304205,0.045300335,0.061060462,0.07028829,0.05269414,0.07396347,0.12246538,0.052325588,0.069162115,0.051301423,0.07213142,0.048016373
2130,0.063355476,0.045759328,0.046198845,0.05117185,0.1115892,0.090155445,0.05969868,0.059871897,0.062219556,0.0494257,0.13802083,0.048603825,0.06386863,0.041547026,0.06851368
2131,0.05280832,0.026633818,0.076044895,0.049213808,0.06141535,0.093543515,0.04523143,0.039616633,0.15296413,0.08428504,0.057603844,0.0678245,0.06938054,0.053893432,0.06954074
2132,0.04790761,0.043373905,0.1201133,0.048379015,0.059257902,0.07302932,0.04026086,0.05374429,0.0758731,0.060996365,0.045591347,0.11098565,0.0691931,0.09230551,0.058988743
2133,0.05933902,0.03098331,0.071982674,0.048995577,0.11467166,0.09132739,0.04563241,0.0540868,0.07179823,0.049830124,0.08795798,0.07927544,0.071007736,0.050862316,0.07224927
2134,0.03942914,0.43322828,0.031097721,0.036855154,0.03399889,0.034477558,0.036798563,0.039685335,0.034062102,0.03309566,0.029862233,0.05374545,0.040306047,0.078838214,0.04451962
2135,0.022157054,0.052708633,0.03398883,0.020145742,0.0204623,0.0231088,0.019506734,0.04251824,0.020082833,0.02752049,0.014387551,0.40815932,0.016044188,0.2617799,0.017429268
2136,0.057783704,0.16989836,0.047516517,0.067387626,0.037005577,0.031946164,0.11636424,0.070272535,0.04382374,0.09298929,0.048640236,0.06424086,0.040005025,0.057109643,0.055016447
2137,0.058630303,0.053360563,0.047104787,0.04333677,0.1204884,0.109146506,0.047942262,0.057217076,0.056642435,0.049493574,0.12639792,0.05366022,0.06718168,0.04373678,0.06566073
2138,0.065274134,0.053064737,0.057553872,0.05649409,0.10552587,0.080318816,0.06129092,0.061566666,0.0643204,0.053449586,0.10037409,0.056262273,0.066926755,0.050755817,0.06682197
2139,0.034880295,0.4085452,0.034471437,0.034319177,0.030350702,0.028656079,0.029774802,0.04145633,0.02745906,0.033567596,0.022910874,0.10675708,0.035060596,0.0957637,0.036027145
2140,0.022257295,0.59640217,0.024504323,0.02394441,0.019580191,0.015094841,0.022779739,0.029378433,0.016265227,0.020822497,0.0131813185,0.068849474,0.020688461,0.084754854,0.021496717
2141,0.061223503,0.036679707,0.06946834,0.05023942,0.08554233,0.101903595,0.048426237,0.05362514,0.08919445,0.058345,0.08849821,0.069494836,0.06773965,0.05436671,0.06525288
2142,0.051915426,0.120135054,0.058034267,0.06771854,0.036383945,0.052786615,0.06509897,0.043015204,0.06476208,0.092447825,0.041183952,0.09751646,0.06375418,0.0977123,0.0475352
2143,0.08259346,0.062191416,0.04461421,0.13791561,0.03649752,0.044000424,0.13653146,0.06387683,0.054890703,0.109446816,0.0414441,0.052260783,0.039378125,0.05440502,0.03995354
2144,0.052216936,0.039859924,0.10412103,0.048638374,0.062918745,0.083121784,0.043470483,0.04730913,0.109770924,0.061472293,0.052640684,0.07360922,0.078192994,0.06926141,0.07339606
2145,0.063043274,0.04496967,0.059600033,0.12834689,0.034983896,0.054843824,0.08435774,0.040024996,0.07227937,0.1833678,0.04243743,0.050870705,0.04317838,0.057065755,0.040630277
2146,0.04801632,0.03251288,0.07049441,0.042234544,0.07719882,0.064530544,0.041464657,0.055219404,0.06415939,0.050781775,0.06288719,0.045481786,0.13449919,0.053485516,0.15703359
2147,0.07085717,0.07275619,0.06887492,0.15329425,0.026112335,0.033852138,0.116068065,0.038767893,0.061188746,0.102494515,0.057423044,0.050142705,0.04309843,0.069292806,0.035776813
2148,0.0725956,0.03880443,0.030364284,0.21727122,0.026743611,0.048741203,0.10828462,0.039379697,0.057196517,0.16029778,0.03710997,0.050045382,0.03364761,0.047693864,0.031824205
2149,0.05744503,0.052787278,0.059887625,0.054671578,0.056543835,0.113777235,0.056567427,0.048311267,0.089851566,0.08193496,0.087356456,0.06652611,0.061878264,0.05563886,0.056822482
2150,0.05553961,0.033869736,0.085636474,0.04925676,0.14012086,0.07535856,0.041059807,0.049223017,0.061077222,0.049312916,0.078512356,0.057751928,0.08688633,0.058456376,0.07793807
2151,0.06401672,0.045472633,0.054342553,0.120009094,0.04193206,0.06916657,0.08697781,0.03989295,0.09158718,0.1286354,0.054904826,0.05192346,0.04708084,0.059962407,0.044095498
2152,0.06306706,0.03850437,0.07394248,0.051810525,0.10765776,0.09432324,0.052085277,0.058020584,0.06898492,0.05138915,0.100993186,0.055267617,0.06366436,0.051279563,0.06900984
2153,0.06048509,0.03413338,0.28900433,0.062038764,0.017840499,0.022674117,0.061775964,0.03409921,0.047554046,0.109928764,0.03511662,0.049050998,0.038721144,0.09424339,0.043333758
2154,0.05435838,0.033790804,0.074522205,0.051642016,0.07683256,0.094441995,0.047717843,0.044503998,0.121512435,0.07387196,0.06462553,0.08520099,0.05636137,0.056090247,0.064527676
2155,0.054764707,0.03479875,0.099281855,0.050186843,0.07862406,0.09087468,0.039497312,0.04771496,0.0921797,0.06222517,0.05941069,0.091596805,0.06777228,0.06799698,0.06307517
2156,0.07732295,0.045401495,0.20251496,0.09480892,0.028878286,0.02308799,0.082601994,0.025221234,0.05188765,0.073274225,0.06712827,0.063637614,0.04918191,0.07300015,0.042052392
2157,0.04482472,0.029771272,0.12132744,0.042880163,0.06200291,0.062433526,0.035280414,0.051077932,0.064193174,0.04796381,0.052791107,0.048884984,0.11215795,0.05905105,0.1653595
2158,0.05049347,0.029290939,0.064128116,0.046608657,0.071748085,0.099086024,0.042261947,0.03880675,0.13706784,0.082471736,0.061024703,0.0939101,0.064223975,0.048720647,0.07015705
2159,0.050977632,0.038730163,0.06835349,0.04936276,0.06198311,0.0972743,0.048478015,0.043497358,0.1266135,0.07555388,0.06311603,0.0984229,0.05517623,0.06370152,0.05875915
2160,0.04986717,0.036215328,0.057476077,0.045687754,0.07462124,0.06433334,0.050732236,0.05858657,0.06517667,0.053102218,0.06976401,0.054440625,0.11456879,0.062623814,0.14280415
2161,0.058041453,0.022155138,0.06153249,0.044838257,0.15494004,0.09156139,0.036842924,0.047822684,0.07881366,0.05032919,0.07263891,0.075239755,0.07431923,0.045555633,0.085369274
2162,0.085107654,0.080496565,0.050723866,0.060675457,0.052921526,0.034151454,0.08198383,0.23110896,0.04554034,0.036679372,0.041331988,0.052242488,0.042221405,0.044748567,0.060066596
2163,0.09144416,0.07157019,0.037284985,0.1359472,0.027037075,0.04030176,0.171494,0.075181134,0.047639307,0.08668086,0.04765334,0.03993025,0.040073417,0.050945196,0.036817126
2164,0.038511235,0.02558868,0.42211574,0.0384461,0.027833547,0.041052543,0.0253105,0.03703295,0.03872945,0.035200976,0.033653725,0.0520357,0.034579493,0.1179297,0.03197966
2165,0.059905645,0.031114103,0.060598448,0.049676634,0.13211764,0.091483325,0.045027662,0.05404711,0.06611135,0.051984183,0.09912021,0.06047771,0.073361754,0.046136867,0.078837335
2166,0.0827448,0.06754043,0.049367458,0.062140256,0.049908906,0.033290524,0.0867589,0.25654685,0.048116542,0.03758854,0.04121436,0.046695586,0.03970041,0.03810868,0.060277782
2167,0.07323615,0.039888848,0.026973736,0.223392,0.02725164,0.045586653,0.11626371,0.03942386,0.05354088,0.15850738,0.037075765,0.049786557,0.031186763,0.047086656,0.030799408
2168,0.06303622,0.04262429,0.054643624,0.053578533,0.09741899,0.09651742,0.05525139,0.056812394,0.07315826,0.056975152,0.117641054,0.049635164,0.070243485,0.04424361,0.06822041
2169,0.06543253,0.04857816,0.05127805,0.13482663,0.04126608,0.06683259,0.07500582,0.04033491,0.08401332,0.13875055,0.047178164,0.056445528,0.04792749,0.059670936,0.04245919
2170,0.08831201,0.07285145,0.06488125,0.07171013,0.05257163,0.04366072,0.09216607,0.15062156,0.055906367,0.050501682,0.055909693,0.05142762,0.050714586,0.0470659,0.05169929
2171,0.20971984,0.055947118,0.031259988,0.086367875,0.03564488,0.044588353,0.13147779,0.069298685,0.047561064,0.0714111,0.051943142,0.043703347,0.033282872,0.049592346,0.03820163
2172,0.0523393,0.042458113,0.13858743,0.05207446,0.08091904,0.08426573,0.03797646,0.05311043,0.061383557,0.053661242,0.0844977,0.06628559,0.06267669,0.063675515,0.066088736
2173,0.058812127,0.022314398,0.05313827,0.04357466,0.18926008,0.082545266,0.040022355,0.051224235,0.0620601,0.043133285,0.09677581,0.052192863,0.07655936,0.037679736,0.0907074
2174,0.06271616,0.034895197,0.08921688,0.060564026,0.062984824,0.08054498,0.057759445,0.047038708,0.10457534,0.073834,0.06103791,0.059281304,0.065393105,0.06024602,0.079912096
2175,0.08186974,0.07838368,0.041694503,0.10732313,0.031450436,0.04116531,0.19111574,0.07275784,0.050665125,0.0752235,0.052166343,0.047098678,0.03815042,0.051322978,0.03961262
2176,0.05406135,0.09771441,0.067009054,0.04707767,0.065360904,0.06908858,0.04564323,0.0531039,0.07073134,0.048660927,0.070147075,0.052138664,0.11115038,0.0767944,0.0713181
2177,0.04028633,0.05005216,0.054285493,0.045037087,0.0496864,0.06044286,0.03555751,0.051587522,0.060438044,0.066039205,0.045804586,0.25170663,0.051275413,0.08934799,0.048452776
2178,0.06365069,0.035619386,0.05486372,0.048777517,0.11124548,0.09214284,0.052147184,0.05732583,0.07170357,0.0499353,0.11738478,0.048946,0.079134576,0.04282901,0.07429413
2179,0.080194004,0.05944289,0.024549901,0.24674612,0.025375018,0.04181715,0.1418729,0.04355968,0.042011905,0.11318679,0.040671665,0.037516348,0.031165702,0.045121923,0.026767975
2180,0.06257076,0.03263757,0.08540843,0.05611912,0.071198195,0.089290164,0.049169,0.05423443,0.10050498,0.06471236,0.056150157,0.07598076,0.06942482,0.058925167,0.07367404
2181,0.0787949,0.06316226,0.043374944,0.13117045,0.040032495,0.055508804,0.093035646,0.044177305,0.076295584,0.10948325,0.04698712,0.062427584,0.054221638,0.05400233,0.047325674
2182,0.07807781,0.06849131,0.0423223,0.188582,0.026193745,0.042049687,0.11223379,0.04496646,0.05187537,0.11786998,0.039454333,0.043190382,0.040267464,0.06831005,0.036115322
2183,0.07347478,0.05570692,0.042919688,0.05531172,0.047970798,0.029537825,0.0791963,0.33026767,0.039664835,0.030043036,0.04124387,0.04608975,0.034441963,0.033597082,0.0605338
2184,0.083768554,0.10922137,0.047527347,0.06847367,0.04626302,0.037430923,0.09451821,0.16783677,0.047725428,0.04420899,0.048098046,0.05081039,0.04735659,0.04857545,0.058185276
2185,0.06706817,0.17439023,0.06645641,0.07833444,0.028759088,0.033924215,0.12798509,0.06357546,0.039947577,0.05567045,0.046720017,0.054624964,0.040047478,0.07731537,0.045181043
2186,0.06724241,0.093175754,0.043834083,0.053801026,0.05278276,0.037505712,0.10383985,0.21909706,0.040908072,0.038763624,0.0474066,0.054551166,0.038301796,0.04537218,0.06341799
2187,0.04884114,0.026020506,0.04563234,0.038833443,0.07071162,0.07922135,0.044884615,0.046838187,0.10085163,0.048660606,0.08150335,0.03309616,0.19674957,0.045200378,0.092955165
2188,0.038835417,0.06539769,0.061205536,0.041834578,0.05151737,0.058922645,0.035716265,0.053673662,0.055727553,0.06411476,0.042669732,0.23369242,0.05799647,0.088765934,0.04992997
2189,0.05050565,0.020490455,0.062529065,0.051798787,0.05989387,0.10396847,0.04160303,0.031077266,0.19232501,0.09342187,0.055457026,0.06136649,0.06591331,0.04531147,0.064338244
2190,0.034972414,0.37017646,0.04753282,0.04360929,0.029616741,0.033779427,0.031258926,0.038369723,0.036920458,0.048602834,0.028163636,0.08797092,0.038712427,0.09224262,0.038071305
2191,0.062268317,0.04968846,0.050619964,0.055695526,0.10500663,0.08503716,0.060748156,0.056471396,0.06254395,0.0510972,0.13618368,0.04507342,0.06954105,0.04173124,0.06829382
2192,0.05971421,0.048054636,0.07565775,0.08913982,0.052785724,0.068962134,0.06460358,0.051828716,0.08258548,0.11162014,0.051619798,0.06196561,0.060027283,0.060580082,0.060855065
2193,0.044420473,0.034342732,0.071532,0.03968911,0.06975909,0.05953689,0.040400174,0.056217298,0.065497845,0.04753052,0.051167507,0.04867091,0.14947724,0.058138985,0.16361919
2194,0.07724409,0.044582997,0.029626388,0.2432378,0.02535268,0.045411237,0.10831146,0.03646314,0.055590253,0.13447435,0.041393604,0.04209043,0.035893798,0.04905491,0.031272937
2195,0.17524858,0.07127095,0.04006349,0.072328895,0.04582984,0.048024338,0.103472784,0.09013156,0.04703664,0.05732814,0.062306058,0.05191572,0.043563545,0.047225606,0.04425384
2196,0.04857654,0.054779354,0.16480708,0.051508363,0.0755182,0.08825851,0.039109904,0.048411824,0.046974123,0.04328922,0.10520642,0.05327858,0.05847001,0.06462254,0.057189375
2197,0.07754138,0.049888663,0.029858876,0.16848306,0.034351274,0.0529264,0.14002693,0.047976382,0.06318285,0.13609526,0.0389683,0.03490956,0.041332584,0.042517055,0.04194149
2198,0.054902732,0.33485663,0.05756929,0.07697978,0.019852933,0.031936675,0.05471289,0.046086222,0.03340828,0.044727772,0.02535001,0.053680014,0.03579849,0.10004687,0.0300914
2199,0.059798885,0.029087983,0.05724473,0.04565179,0.15923695,0.09002233,0.04093091,0.054687567,0.0615744,0.04615405,0.09579075,0.061393287,0.07406762,0.042969525,0.08138917
2200,0.06684269,0.11300394,0.050078146,0.054135166,0.04801503,0.031650547,0.07619204,0.23518828,0.03991636,0.033021793,0.048927892,0.055594325,0.040641647,0.04626701,0.06052512
2201,0.059562575,0.05140799,0.06244049,0.055697307,0.055919755,0.09557693,0.058253076,0.047557183,0.11582551,0.07508861,0.07799899,0.054012325,0.07103673,0.058820315,0.060802177
2202,0.07334117,0.06553975,0.049112134,0.055852294,0.054827258,0.035800714,0.08120196,0.25608605,0.046558842,0.03971378,0.048198584,0.045953035,0.042429436,0.041577615,0.06380733
2203,0.058953397,0.031525973,0.06767602,0.05926059,0.06808777,0.087923765,0.056509964,0.049994063,0.110297725,0.07596512,0.06710828,0.06373024,0.07857294,0.050844442,0.073549666
2204,0.05635279,0.052493997,0.053503864,0.053877242,0.060187135,0.124682635,0.057118278,0.047374375,0.085602745,0.081794955,0.10615381,0.062632225,0.05850407,0.045303423,0.054418456
2205,0.05741005,0.0625076,0.09298218,0.06893004,0.053908955,0.07073334,0.06302813,0.0459006,0.088756405,0.0763536,0.06302856,0.057491515,0.06784033,0.07462511,0.056503568
2206,0.02073758,0.035089873,0.033627406,0.016099844,0.018729253,0.019368827,0.018614326,0.04476264,0.016951907,0.022548707,0.011572148,0.4485011,0.012096827,0.26727453,0.014024966
2207,0.08027267,0.046020202,0.046751242,0.06319009,0.05423181,0.030556172,0.0669592,0.3037141,0.043266635,0.034703963,0.041233048,0.051502418,0.036859855,0.032466806,0.06827183
2208,0.0610772,0.042800836,0.052518662,0.045111697,0.11880711,0.10565784,0.04646735,0.056085855,0.06436087,0.05076925,0.12547547,0.054337762,0.06592251,0.042504124,0.06810349
2209,0.04163838,0.050794255,0.09887128,0.03832964,0.048507333,0.04164245,0.039529163,0.06693846,0.037932105,0.047740046,0.038098097,0.17357165,0.06183646,0.1485703,0.06600033
2210,0.04076668,0.11957975,0.0330585,0.035181094,0.056485977,0.04977696,0.042913355,0.04415176,0.04658796,0.050115075,0.046994627,0.039488286,0.065437816,0.29118732,0.038274862
2211,0.057244048,0.026156422,0.05515594,0.048323058,0.1447686,0.08909179,0.042607386,0.048129853,0.07357183,0.053255007,0.09695272,0.059575535,0.08007477,0.040777102,0.084315866
2212,0.056410152,0.054908205,0.05573095,0.04883162,0.08449522,0.109442286,0.051834438,0.054499313,0.064750925,0.055380587,0.12526926,0.050899066,0.071298175,0.04797927,0.06827061
2213,0.059379138,0.029732946,0.07784943,0.046703998,0.14499988,0.09089465,0.04238631,0.05481705,0.06242515,0.044552308,0.10048732,0.055223532,0.06932944,0.04894415,0.07227463
2214,0.06440471,0.024465734,0.050162748,0.044356138,0.19794062,0.07744348,0.04660462,0.05877781,0.05106258,0.039041143,0.10996669,0.048944402,0.06812612,0.035195187,0.08350804
2215,0.06018176,0.024835467,0.05528502,0.043512706,0.19000128,0.07673391,0.04170124,0.05472973,0.058195166,0.041539315,0.0850118,0.060336977,0.078999855,0.042854395,0.086081415
2216,0.036495935,0.42301098,0.033414826,0.039891787,0.030590385,0.030591538,0.03513208,0.03356616,0.035422765,0.043012954,0.022764385,0.07274715,0.033955924,0.088871,0.040532153
2217,0.05405744,0.028313342,0.10045634,0.050222445,0.13249636,0.07119871,0.04212505,0.050759707,0.061125264,0.052492887,0.076073505,0.060114026,0.084451914,0.05658173,0.079531185
2218,0.06406851,0.06711612,0.052685257,0.11933696,0.0404695,0.06033352,0.084399596,0.046999868,0.07789606,0.12283137,0.048206758,0.056859832,0.051692262,0.06043994,0.04666439
2219,0.0526856,0.028188013,0.08351738,0.052245863,0.06778851,0.07806222,0.05214093,0.0460855,0.12472639,0.07740256,0.053669512,0.06404914,0.08359421,0.056148235,0.07969603
2220,0.12436289,0.19713874,0.042755485,0.055818304,0.034263376,0.03714898,0.08037889,0.08090069,0.038531933,0.05569866,0.03474653,0.054847434,0.041475676,0.094035685,0.027896661
2221,0.05380588,0.033436555,0.081030935,0.04820726,0.082048565,0.09312371,0.040399704,0.04906034,0.094753616,0.06200083,0.061942093,0.091065876,0.07275436,0.062965065,0.07340524
2222,0.057046615,0.028383985,0.08747725,0.047992088,0.09225056,0.0891248,0.04514342,0.05594616,0.091081046,0.05548392,0.06727152,0.07829554,0.07231897,0.057486773,0.0746973
2223,0.041775025,0.08206882,0.21127926,0.041541662,0.03490835,0.04964297,0.041794952,0.04559913,0.045827337,0.056153536,0.038287148,0.06497506,0.074340865,0.1261133,0.045692574
2224,0.30163231,0.04603192,0.02551448,0.07786556,0.032166146,0.033567913,0.12790877,0.077567324,0.03331862,0.058039963,0.04893239,0.041557025,0.028967408,0.037302624,0.029627545
2225,0.054818757,0.020064976,0.0564475,0.043578867,0.16667177,0.09486332,0.036470138,0.045338478,0.077274196,0.0509474,0.08028678,0.06618988,0.07874749,0.040712237,0.08758817
2226,0.06740259,0.08156561,0.059671663,0.05617516,0.08324245,0.062203422,0.06827405,0.06618214,0.054650713,0.047022518,0.11058927,0.04681514,0.06805307,0.05464275,0.07350945
2227,0.049461488,0.05499055,0.09396706,0.05290392,0.055664618,0.04751155,0.058113493,0.06232329,0.056328963,0.0558041,0.04315889,0.072751015,0.09318734,0.10120254,0.102631204
2228,0.043540556,0.2794835,0.05174894,0.043172017,0.052576747,0.043492954,0.035987835,0.045787044,0.04541251,0.0404303,0.04463584,0.056857124,0.06820536,0.066887684,0.081781626
2229,0.063363634,0.1295022,0.09036035,0.067673914,0.034961514,0.028718319,0.16390082,0.070372075,0.043256927,0.05520449,0.044177733,0.03954348,0.038034786,0.0958779,0.035051893
2230,0.066332236,0.055214502,0.055648174,0.056482222,0.10203275,0.07867143,0.06766327,0.062279403,0.059096307,0.048580036,0.119399615,0.05261831,0.060518213,0.046923734,0.06853979
2231,0.05861561,0.039281446,0.062365487,0.06060116,0.055814788,0.08718674,0.05755608,0.038667426,0.13075253,0.103099905,0.06568054,0.059334498,0.06334605,0.050166745,0.06753097
2232,0.06106549,0.028329551,0.07333561,0.05735059,0.07625935,0.096930474,0.050901875,0.043172617,0.13112244,0.07647706,0.06792618,0.05529003,0.062824525,0.051902838,0.06711134
2233,0.06195265,0.029235706,0.057955917,0.0492163,0.15550973,0.08455856,0.046698343,0.05669293,0.059447467,0.044110227,0.10527345,0.05074198,0.07490633,0.043671045,0.08002931
2234,0.040510785,0.044582784,0.1614222,0.049306702,0.050350487,0.054363515,0.034257356,0.05021106,0.04813284,0.047100026,0.047832284,0.053556144,0.108227104,0.07216027,0.13798642
2235,0.062950216,0.05602429,0.049476825,0.051562928,0.10950841,0.08936812,0.05691284,0.061089184,0.05469838,0.051444475,0.12051537,0.051038362,0.06888453,0.0483109,0.068215154
2236,0.06592151,0.02198491,0.08120287,0.04313361,0.1467857,0.077149734,0.046080492,0.051942095,0.06097915,0.055028927,0.084389806,0.059791353,0.07065189,0.051985998,0.08297191
2237,0.021579932,0.6403693,0.018151479,0.023456013,0.016731247,0.014564239,0.021669928,0.024539271,0.014279277,0.019973066,0.012503969,0.06120276,0.017730895,0.07491148,0.018337134
2238,0.076631084,0.04462538,0.038581096,0.20204462,0.03560133,0.053905014,0.09538371,0.041103635,0.061850145,0.12550376,0.04856736,0.046106298,0.042323206,0.052025083,0.035748318
2239,0.059458833,0.032223426,0.050762437,0.047314323,0.11738884,0.10707198,0.047840614,0.052112926,0.079158075,0.051743437,0.12064743,0.05064407,0.07351105,0.04111154,0.06901098
2240,0.073666334,0.085356854,0.051422972,0.12881576,0.033980407,0.04103749,0.12856266,0.060093753,0.057788286,0.08834889,0.046596687,0.051661357,0.040624876,0.066902645,0.04514109
2241,0.040121175,0.028246311,0.051090725,0.04414389,0.07354735,0.075691015,0.045177806,0.046048477,0.08375834,0.055190917,0.08856985,0.048140682,0.18004726,0.044311028,0.095915146
2242,0.032341994,0.16218351,0.03353624,0.02966563,0.031666923,0.040815946,0.027274914,0.04261871,0.044229627,0.04945822,0.04018023,0.032537043,0.035900027,0.3772159,0.020375064
2243,0.056966357,0.02056071,0.059321623,0.043023847,0.16249512,0.09431291,0.036363162,0.04994339,0.07320508,0.049976196,0.08539358,0.06755313,0.07543338,0.040585503,0.08486599
2244,0.031807467,0.49596998,0.03618329,0.030835869,0.025713792,0.026183,0.028831098,0.034231666,0.023493214,0.029947251,0.024787882,0.05939069,0.030699633,0.092132725,0.02979238
2245,0.05356425,0.03188224,0.044680234,0.04145833,0.073588595,0.08310294,0.047049306,0.04724282,0.09802368,0.054923777,0.0886145,0.03198716,0.1642214,0.044094454,0.09556619
2246,0.028538892,0.5638431,0.03205566,0.030578326,0.021353088,0.019947197,0.028250825,0.032250702,0.021392554,0.024594346,0.017855832,0.043247245,0.029818904,0.076649845,0.029623516
2247,0.22992817,0.0437913,0.03539296,0.08297966,0.03652954,0.045777168,0.119633,0.072316274,0.047167845,0.06823121,0.053411722,0.046569735,0.037005015,0.044441897,0.03682451
2248,0.058083132,0.043518122,0.1095827,0.062259395,0.04988601,0.07266842,0.058916517,0.047476977,0.09338996,0.08800101,0.053462286,0.0630781,0.061498288,0.07393027,0.06424885
2249,0.037724625,0.02581039,0.046344277,0.04205717,0.085102275,0.07567337,0.040314436,0.043481346,0.08045594,0.05232942,0.08618009,0.054518305,0.18557635,0.041400634,0.10303136
2250,0.08700484,0.058481332,0.052378803,0.07395431,0.047160957,0.04769027,0.11107087,0.16093361,0.062051408,0.05455801,0.053464323,0.045767196,0.051665913,0.045083344,0.04873485
2251,0.050921384,0.036462024,0.06411552,0.045703217,0.06922282,0.104069866,0.047305495,0.0415578,0.12918699,0.07606416,0.068235144,0.09006957,0.059159264,0.05819419,0.05973256
2252,0.22993644,0.0579801,0.03488277,0.07100372,0.04607217,0.040449884,0.108821414,0.09920537,0.042298164,0.0538649,0.0509062,0.052103955,0.034520265,0.042838078,0.03511652
2253,0.08079373,0.07221779,0.052179474,0.06056626,0.059860166,0.033928175,0.10098682,0.20040694,0.045659687,0.038966924,0.048353367,0.047806535,0.04327214,0.048158918,0.06684305
2254,0.03916836,0.32327265,0.044370662,0.043419562,0.03317128,0.035323557,0.039325755,0.03983249,0.039343495,0.04597827,0.029647304,0.09136691,0.037485857,0.121322155,0.03697166
2255,0.072183445,0.100603774,0.048470274,0.092156366,0.037825968,0.039046694,0.17968419,0.07082721,0.045953084,0.06544997,0.059163406,0.049387425,0.037203893,0.058600336,0.043443933
2256,0.06512945,0.035811096,0.054574944,0.051185597,0.10120237,0.10529462,0.05153361,0.053048894,0.08160229,0.05724341,0.10884119,0.059852302,0.06230745,0.04837994,0.06399289
2257,0.07003555,0.09693532,0.0538173,0.051283725,0.060680218,0.04287606,0.07655327,0.16981353,0.046962637,0.039016496,0.057782732,0.050903652,0.06258665,0.05662235,0.06413055
2258,0.057398885,0.047090404,0.04666437,0.049357824,0.1171621,0.09871286,0.05397239,0.060302313,0.05923461,0.0551156,0.11804476,0.056005355,0.06882223,0.045577876,0.06653838
2259,0.034608115,0.023068551,0.045625217,0.042184345,0.08063762,0.07752876,0.0374377,0.03872093,0.090181656,0.055935346,0.082011774,0.05778144,0.19690603,0.042017728,0.09535476
2260,0.068107136,0.057655945,0.059409387,0.055330504,0.089202225,0.07977315,0.073960885,0.0655827,0.059247095,0.05436296,0.10873964,0.04966576,0.060210865,0.053971633,0.064780094
2261,0.0357211,0.026869122,0.04817301,0.043076284,0.07610697,0.07694127,0.04347322,0.042890806,0.087175116,0.05694583,0.09102217,0.048237953,0.18932633,0.04476363,0.08927721
